"sequence","support","pattern"
"<{Calcipotriene},{Desonide}>",0.00117361052896303,2
"<{Mometasone},{Fluticasone},{Betamethasone}>",0.00117361052896303,3
"<{Apremilast},{Clobetasol},{Betamethasone}>",0.00117361052896303,3
"<{Methotrexate},{Clobetasol},{Azathioprine}>",0.00117361052896303,3
"<{Triamcinolone},{Etanercept},{Apremilast}>",0.00117361052896303,3
"<{Fluocinolone},{Ustekinumab}>",0.0011596389750468,2
"<{Methotrexate},{Adalimumab},{Triamcinolone},{Secukinumab}>",0.0011596389750468,4
"<{Fluocinonide},{Clobetasol},{Secukinumab}>",0.0011596389750468,3
"<{Clobetasol},{Salicylic}>",0.0011596389750468,2
"<{Hydrocortisone},{Nicotine}>",0.0011596389750468,2
"<{Fluocinonide},{Ketoconazole},{Methotrexate}>",0.0011596389750468,3
"<{Betamethasone},{Calcipotriene},{Methotrexate}>",0.0011596389750468,3
"<{Mometasone},{Clobetasol},{Ketoconazole}>",0.0011596389750468,3
"<{Adalimumab},{Betamethasone},{Ketoconazole}>",0.0011596389750468,3
"<{Ciclopirox},{Halobetasol}>",0.0011596389750468,2
"<{Fluocinonide},{Hydrocortisone},{Fluticasone}>",0.0011596389750468,3
"<{Triamcinolone},{Mometasone},{Fluocinonide}>",0.0011596389750468,3
"<{Clobetasol},{Calcipotriene},{Fluocinonide}>",0.0011596389750468,3
"<{Calcipotriene-Betamethasone},{Fluocinolone}>",0.0011596389750468,2
"<{Clobetasol},{Betamethasone},{Etanercept}>",0.0011596389750468,3
"<{Etanercept},{Secukinumab},{Clobetasol}>",0.0011596389750468,3
"<{Methotrexate},{Gentamicin},{Clobetasol}>",0.0011596389750468,3
"<{Hydrocortisone},{Ketoconazole},{Clobetasol}>",0.0011596389750468,3
"<{Fluticasone},{Hydrocortisone},{Calcipotriene}>",0.0011596389750468,3
"<{Adalimumab},{Secukinumab},{Betamethasone}>",0.0011596389750468,3
"<{Fluticasone},{Apremilast},{Betamethasone}>",0.0011596389750468,3
"<{Hydrocortisone},{Alclometasone}>",0.0011596389750468,2
"<{Methotrexate},{Tacrolimus},{Triamcinolone}>",0.00114566742113058,3
"<{Methotrexate},{Clobetasol},{Betamethasone},{Triamcinolone}>",0.00114566742113058,4
"<{Fluticasone},{Methotrexate},{Tacrolimus}>",0.00114566742113058,3
"<{Fluticasone},{Hydrocortisone},{Secukinumab}>",0.00114566742113058,3
"<{Clobetasol},{Calcipotriene-Betamethasone},{Secukinumab}>",0.00114566742113058,3
"<{Betamethasone},{Apremilast},{Secukinumab}>",0.00114566742113058,3
"<{Betamethasone},{Hydrocortisone},{Methotrexate}>",0.00114566742113058,3
"<{Calcitriol},{Ketoconazole}>",0.00114566742113058,2
"<{Secukinumab},{Triamcinolone},{Ixekizumab}>",0.00114566742113058,3
"<{Fluticasone},{Methotrexate},{Ixekizumab}>",0.00114566742113058,3
"<{Adalimumab},{Fluticasone},{Ixekizumab}>",0.00114566742113058,3
"<{Sulfacetamide},{Hydrocortisone}>",0.00114566742113058,2
"<{Methotrexate},{Clobetasol},{Triamcinolone},{Hydrocortisone}>",0.00114566742113058,4
"<{Calcipotriene-Betamethasone},{Guselkumab}>",0.00114566742113058,2
"<{Betamethasone},{Ketoconazole},{Fluticasone}>",0.00114566742113058,3
"<{Methotrexate},{Triamcinolone},{Adalimumab},{Fluticasone}>",0.00114566742113058,4
"<{Ketoconazole},{Methotrexate},{Fluocinonide}>",0.00114566742113058,3
"<{Halobetasol},{Fluocinolone}>",0.00114566742113058,2
"<{Clobetasol},{Betamethasone},{Fluocinolone}>",0.00114566742113058,3
"<{Secukinumab},{Desonide}>",0.00114566742113058,2
"<{Adalimumab},{Mometasone},{Clobetasol}>",0.00114566742113058,3
"<{Mometasone},{Certolizumab}>",0.00114566742113058,2
"<{Adalimumab},{Triamcinolone},{Certolizumab}>",0.00114566742113058,3
"<{Apremilast},{Clobetasol},{Calcipotriene}>",0.00114566742113058,3
"<{Triamcinolone},{Halobetasol},{Betamethasone}>",0.00114566742113058,3
"<{Methotrexate},{Fluticasone},{Azathioprine}>",0.00114566742113058,3
"<{Triamcinolone},{Secukinumab},{Apremilast}>",0.00114566742113058,3
"<{Clobetasol},{Halobetasol},{Apremilast}>",0.00114566742113058,3
"<{Methotrexate},{Calcipotriene-Betamethasone},{Adalimumab}>",0.00114566742113058,3
"<{Methotrexate},{Triamcinolone},{Clobetasol},{Adalimumab}>",0.00114566742113058,4
"<{Calcipotriene,Fluocinonide}>",0.00113169586721435,2
"<{Hydrocortisone},{Mometasone},{Triamcinolone}>",0.00113169586721435,3
"<{Clobetasol},{Methotrexate},{Adalimumab},{Triamcinolone}>",0.00113169586721435,4
"<{Gentamicin},{Secukinumab}>",0.00113169586721435,2
"<{Ustekinumab},{Methotrexate},{Secukinumab}>",0.00113169586721435,3
"<{Betamethasone},{Methotrexate},{Secukinumab}>",0.00113169586721435,3
"<{Clobetasol},{Methotrexate},{Adalimumab},{Secukinumab}>",0.00113169586721435,4
"<{Clobetasol},{Secukinumab},{Hydrocortisone}>",0.00113169586721435,3
"<{Clobetasol},{Apremilast},{Halobetasol}>",0.00113169586721435,3
"<{Cyclosporine},{Fluticasone}>",0.00113169586721435,2
"<{Methotrexate},{Infliximab},{Fluticasone}>",0.00113169586721435,3
"<{Methotrexate},{Desoximetasone},{Fluticasone}>",0.00113169586721435,3
"<{Fluocinonide},{Methotrexate},{Etanercept}>",0.00113169586721435,3
"<{Ixekizumab},{Betamethasone}>",0.00113169586721435,2
"<{Methotrexate},{Gentamicin},{Betamethasone}>",0.00113169586721435,3
"<{Ketoconazole},{Fluocinonide},{Betamethasone}>",0.00113169586721435,3
"<{Ketoconazole},{Clobetasol},{Apremilast}>",0.00113169586721435,3
"<{Clobetasol,Fluocinolone}>",0.00111772431329812,2
"<{Methotrexate},{Azathioprine},{Triamcinolone}>",0.00111772431329812,3
"<{Triamcinolone},{Tazarotene}>",0.00111772431329812,2
"<{Clobetasol},{Betamethasone},{Tacrolimus}>",0.00111772431329812,3
"<{Methotrexate},{Mometasone},{Secukinumab}>",0.00111772431329812,3
"<{Methotrexate},{Apremilast},{Mometasone}>",0.00111772431329812,3
"<{Hydrocortisone},{Ketoconazole},{Methotrexate}>",0.00111772431329812,3
"<{Etanercept},{Apremilast},{Methotrexate}>",0.00111772431329812,3
"<{Triamcinolone},{Fluocinolone},{Hydrocortisone}>",0.00111772431329812,3
"<{Fluticasone},{Methotrexate},{Halobetasol}>",0.00111772431329812,3
"<{Clobetasol},{Adalimumab},{Halobetasol}>",0.00111772431329812,3
"<{Triamcinolone},{Methotrexate},{Gentamicin}>",0.00111772431329812,3
"<{Hydrocortisone},{Clobetasol},{Fluocinonide}>",0.00111772431329812,3
"<{Nicotine},{Etanercept}>",0.00111772431329812,2
"<{Methotrexate},{Ketoconazole},{Desonide}>",0.00111772431329812,3
"<{Triamcinolone},{Halobetasol},{Clobetasol}>",0.00111772431329812,3
"<{Fluocinonide},{Ketoconazole},{Clobetasol}>",0.00111772431329812,3
"<{Clobetasol},{Ketoconazole},{Ciclopirox}>",0.00111772431329812,3
"<{Methotrexate},{Secukinumab},{Certolizumab}>",0.00111772431329812,3
"<{Fluticasone},{Methotrexate},{Certolizumab}>",0.00111772431329812,3
"<{Clobetasol},{Betamethasone},{Calcipotriene-Betamethasone}>",0.00111772431329812,3
"<{Tacrolimus},{Calcipotriene}>",0.00111772431329812,2
"<{Hydrocortisone},{Clobetasol},{Calcipotriene}>",0.00111772431329812,3
"<{Crisaborole},{Betamethasone}>",0.00111772431329812,2
"<{Infliximab},{Apremilast}>",0.00111772431329812,2
"<{Calcipotriene-Betamethasone},{Methotrexate},{Adalimumab}>",0.00111772431329812,3
"<{Fluticasone},{Methotrexate},{Etanercept},{Adalimumab}>",0.00111772431329812,4
"<{Betamethasone},{Apremilast},{Adalimumab}>",0.00111772431329812,3
"<{Betamethasone,Triamcinolone}>",0.0011037527593819,2
"<{Ketoconazole,Desonide}>",0.0011037527593819,2
"<{Triamcinolone,Calcipotriene}>",0.0011037527593819,2
"<{Methotrexate},{Betamethasone},{Ustekinumab}>",0.0011037527593819,3
"<{Adalimumab},{Etanercept},{Ustekinumab}>",0.0011037527593819,3
"<{Selenium},{Triamcinolone}>",0.0011037527593819,2
"<{Clobetasol},{Tacrolimus},{Triamcinolone}>",0.0011037527593819,3
"<{Betamethasone},{Apremilast},{Triamcinolone}>",0.0011037527593819,3
"<{Crisaborole},{Tacrolimus}>",0.0011037527593819,2
"<{Tacrolimus},{Pimecrolimus}>",0.0011037527593819,2
"<{Methotrexate},{Adalimumab},{Nicotine}>",0.0011037527593819,3
"<{Ketoconazole},{Fluticasone},{Mometasone}>",0.0011037527593819,3
"<{Triamcinolone},{Halobetasol},{Methotrexate}>",0.0011037527593819,3
"<{Fluocinolone},{Triamcinolone},{Methotrexate}>",0.0011037527593819,3
"<{Etanercept},{Clobetasol},{Ixekizumab}>",0.0011037527593819,3
"<{Etanercept},{Apremilast},{Ixekizumab}>",0.0011037527593819,3
"<{Clobetasol},{Betamethasone},{Ixekizumab}>",0.0011037527593819,3
"<{Mometasone},{Clobetasol},{Hydrocortisone}>",0.0011037527593819,3
"<{Clobetasol},{Hydrocortisone},{Halobetasol}>",0.0011037527593819,3
"<{Calcipotriene},{Gentamicin}>",0.0011037527593819,2
"<{Triamcinolone},{Halobetasol},{Fluticasone}>",0.0011037527593819,3
"<{Ketoconazole},{Clobetasol},{Fluocinolone}>",0.0011037527593819,3
"<{Gentamicin},{Etanercept}>",0.0011037527593819,2
"<{Fluticasone},{Dupilumab}>",0.0011037527593819,2
"<{Betamethasone},{Ketoconazole},{Clobetasol}>",0.0011037527593819,3
"<{Fluocinonide},{Betamethasone},{Clobetasol}>",0.0011037527593819,3
"<{Fluticasone},{Triamcinolone},{Certolizumab}>",0.0011037527593819,3
"<{Clobetasol},{Methotrexate},{Certolizumab}>",0.0011037527593819,3
"<{Triamcinolone},{Secukinumab},{Betamethasone}>",0.0011037527593819,3
"<{Etanercept},{Secukinumab},{Apremilast}>",0.0011037527593819,3
"<{Clobetasol},{Calcipotriene-Betamethasone},{Adalimumab}>",0.0011037527593819,3
"<{Fluticasone},{Acitretin}>",0.0011037527593819,2
"<{Ketoconazole,Fluocinolone}>",0.00108978120546567,2
"<{Triamcinolone},{Methotrexate},{Ustekinumab}>",0.00108978120546567,3
"<{Mometasone},{Ketoconazole},{Triamcinolone}>",0.00108978120546567,3
"<{Azathioprine},{Secukinumab}>",0.00108978120546567,2
"<{Fluticasone},{Ustekinumab},{Secukinumab}>",0.00108978120546567,3
"<{Triamcinolone},{Calcipotriene},{Secukinumab}>",0.00108978120546567,3
"<{Etanercept},{Betamethasone},{Secukinumab}>",0.00108978120546567,3
"<{Methotrexate},{Triamcinolone},{Clobetasol},{Secukinumab}>",0.00108978120546567,4
"<{Fluticasone},{Salicylic}>",0.00108978120546567,2
"<{Clobetasol},{Hydrocortisone},{Mometasone}>",0.00108978120546567,3
"<{Acitretin},{Methotrexate}>",0.00108978120546567,2
"<{Ketoconazole},{Fluocinonide},{Methotrexate}>",0.00108978120546567,3
"<{Betamethasone},{Ketoconazole},{Methotrexate}>",0.00108978120546567,3
"<{Calcipotriene},{Clobetasol},{Methotrexate}>",0.00108978120546567,3
"<{Methotrexate},{Clobetasol},{Triamcinolone},{Ketoconazole}>",0.00108978120546567,4
"<{Methotrexate},{Fluocinolone},{Ketoconazole}>",0.00108978120546567,3
"<{Fluticasone},{Ciclopirox},{Ketoconazole}>",0.00108978120546567,3
"<{Adalimumab},{Ustekinumab},{Ixekizumab}>",0.00108978120546567,3
"<{Triamcinolone},{Betamethasone},{Ixekizumab}>",0.00108978120546567,3
"<{Adalimumab},{Etanercept},{Ixekizumab}>",0.00108978120546567,3
"<{Clobetasol},{Calcipotriene},{Halobetasol}>",0.00108978120546567,3
"<{Etanercept},{Guselkumab}>",0.00108978120546567,2
"<{Fluocinolone},{Methotrexate},{Fluticasone}>",0.00108978120546567,3
"<{Fluticasone},{Hydrocortisone},{Fluocinolone}>",0.00108978120546567,3
"<{Fluticasone},{Hydrocortisone},{Etanercept}>",0.00108978120546567,3
"<{Clobetasol},{Methotrexate},{Adalimumab},{Etanercept}>",0.00108978120546567,4
"<{Acitretin},{Clobetasol}>",0.00108978120546567,2
"<{Fluticasone},{Secukinumab},{Clobetasol}>",0.00108978120546567,3
"<{Etanercept},{Fluocinonide},{Clobetasol}>",0.00108978120546567,3
"<{Triamcinolone},{Ketoconazole},{Ciclopirox}>",0.00108978120546567,3
"<{Adalimumab},{Fluticasone},{Certolizumab}>",0.00108978120546567,3
"<{Etanercept},{Calcitriol}>",0.00108978120546567,2
"<{Desoximetasone},{Calcipotriene-Betamethasone}>",0.00108978120546567,2
"<{Methotrexate},{Calcipotriene-Betamethasone},{Calcipotriene}>",0.00108978120546567,3
"<{Methotrexate},{Desonide},{Betamethasone}>",0.00108978120546567,3
"<{Hydrocortisone},{Ketoconazole},{Betamethasone}>",0.00108978120546567,3
"<{Ixekizumab},{Apremilast}>",0.00108978120546567,2
"<{Hydrocortisone,Fluocinonide}>",0.00107580965154945,2
"<{Triamcinolone},{Ketoconazole},{Tacrolimus}>",0.00107580965154945,3
"<{Triamcinolone},{Fluocinonide},{Tacrolimus}>",0.00107580965154945,3
"<{Azathioprine},{Mometasone}>",0.00107580965154945,2
"<{Ketoconazole},{Triamcinolone},{Mometasone}>",0.00107580965154945,3
"<{Clobetasol},{Ketoconazole},{Mometasone}>",0.00107580965154945,3
"<{Etanercept},{Secukinumab},{Methotrexate}>",0.00107580965154945,3
"<{Fluocinonide},{Fluticasone},{Ketoconazole}>",0.00107580965154945,3
"<{Adalimumab},{Fluocinonide},{Hydrocortisone}>",0.00107580965154945,3
"<{Alclometasone},{Fluticasone}>",0.00107580965154945,2
"<{Betamethasone},{Calcipotriene},{Fluticasone}>",0.00107580965154945,3
"<{Etanercept},{Adalimumab},{Fluocinonide}>",0.00107580965154945,3
"<{Triamcinolone},{Clobetasol},{Crisaborole}>",0.00107580965154945,3
"<{Cyclosporine},{Clobetasol}>",0.00107580965154945,2
"<{Methotrexate},{Triamcinolone},{Fluocinonide},{Clobetasol}>",0.00107580965154945,4
"<{Etanercept},{Apremilast},{Clobetasol}>",0.00107580965154945,3
"<{Adalimumab},{Fluticasone},{Ciclopirox}>",0.00107580965154945,3
"<{Triamcinolone},{Methotrexate},{Certolizumab}>",0.00107580965154945,3
"<{Methotrexate},{Triamcinolone},{Hydrocortisone},{Betamethasone}>",0.00107580965154945,4
"<{Apremilast},{Fluticasone},{Betamethasone}>",0.00107580965154945,3
"<{Adalimumab},{Fluocinonide},{Apremilast}>",0.00107580965154945,3
"<{Desonide,Clobetasol}>",0.00106183809763322,2
"<{Clobetasol},{Secukinumab},{Ustekinumab}>",0.00106183809763322,3
"<{Fluticasone},{Adalimumab},{Ustekinumab}>",0.00106183809763322,3
"<{Fluocinonide},{Methotrexate},{Secukinumab}>",0.00106183809763322,3
"<{Methotrexate},{Fluticasone},{Pimecrolimus}>",0.00106183809763322,3
"<{Betamethasone},{Triamcinolone},{Mometasone}>",0.00106183809763322,3
"<{Hydrocortisone},{Fluticasone},{Mometasone}>",0.00106183809763322,3
"<{Fluocinonide},{Hydrocortisone},{Methotrexate}>",0.00106183809763322,3
"<{Betamethasone},{Apremilast},{Methotrexate}>",0.00106183809763322,3
"<{Triamcinolone},{Apremilast},{Ketoconazole}>",0.00106183809763322,3
"<{Apremilast},{Triamcinolone},{Ixekizumab}>",0.00106183809763322,3
"<{Mycophenolate},{Hydrocortisone}>",0.00106183809763322,2
"<{Fluticasone},{Apremilast},{Hydrocortisone}>",0.00106183809763322,3
"<{Methotrexate},{Fluticasone},{Clobetasol},{Hydrocortisone}>",0.00106183809763322,4
"<{Methotrexate},{Hydrocortisone},{Halobetasol}>",0.00106183809763322,3
"<{Etanercept},{Mometasone},{Fluticasone}>",0.00106183809763322,3
"<{Methotrexate},{Azathioprine},{Fluticasone}>",0.00106183809763322,3
"<{Adalimumab},{Certolizumab},{Fluticasone}>",0.00106183809763322,3
"<{Triamcinolone},{Apremilast},{Fluocinonide}>",0.00106183809763322,3
"<{Adalimumab},{Clobetasol},{Fluocinolone}>",0.00106183809763322,3
"<{Fluticasone},{Cyclosporine}>",0.00106183809763322,2
"<{Fluticasone},{Calcipotriene},{Clobetasol}>",0.00106183809763322,3
"<{Betamethasone},{Fluocinonide},{Clobetasol}>",0.00106183809763322,3
"<{Ketoconazole},{Triamcinolone},{Ciclopirox}>",0.00106183809763322,3
"<{Adalimumab},{Secukinumab},{Certolizumab}>",0.00106183809763322,3
"<{Fluticasone},{Triamcinolone},{Calcipotriene-Betamethasone}>",0.00106183809763322,3
"<{Certolizumab},{Calcipotriene}>",0.00106183809763322,2
"<{Triamcinolone},{Apremilast},{Calcipotriene}>",0.00106183809763322,3
"<{Adalimumab},{Fluocinonide},{Betamethasone}>",0.00106183809763322,3
"<{Clobetasol},{Fluocinolone},{Betamethasone}>",0.00106183809763322,3
"<{Fluticasone},{Methotrexate},{Azathioprine}>",0.00106183809763322,3
"<{Hydrocortisone},{Triamcinolone},{Apremilast}>",0.00106183809763322,3
"<{Fluocinonide},{Methotrexate},{Apremilast}>",0.00106183809763322,3
"<{Fluticasone},{Etanercept},{Apremilast}>",0.00106183809763322,3
"<{Clobetasol},{Fluocinolone},{Apremilast}>",0.00106183809763322,3
"<{Etanercept},{Betamethasone},{Apremilast}>",0.00106183809763322,3
"<{Mometasone},{Triamcinolone},{Adalimumab}>",0.00106183809763322,3
"<{Hydrocortisone},{Fluticasone},{Adalimumab}>",0.00106183809763322,3
"<{Fluocinonide,Hydrocortisone}>",0.00104786654371699,2
"<{Etanercept},{Mometasone},{Triamcinolone}>",0.00104786654371699,3
"<{Mometasone},{Betamethasone},{Triamcinolone}>",0.00104786654371699,3
"<{Calcipotriene},{Clobetasol},{Triamcinolone}>",0.00104786654371699,3
"<{Adalimumab},{Fluocinonide},{Secukinumab}>",0.00104786654371699,3
"<{Ketoconazole},{Nicotine}>",0.00104786654371699,2
"<{Selenium},{Methotrexate}>",0.00104786654371699,2
"<{Clobetasol},{Ustekinumab},{Methotrexate}>",0.00104786654371699,3
"<{Betamethasone},{Fluocinonide},{Methotrexate}>",0.00104786654371699,3
"<{Fluocinolone},{Clobetasol},{Methotrexate}>",0.00104786654371699,3
"<{Mycophenolate},{Ketoconazole}>",0.00104786654371699,2
"<{Triamcinolone},{Ciclopirox},{Ketoconazole}>",0.00104786654371699,3
"<{Clobetasol},{Calcipotriene},{Ixekizumab}>",0.00104786654371699,3
"<{Clobetasol},{Fluocinonide},{Halobetasol}>",0.00104786654371699,3
"<{Ciclopirox},{Gentamicin}>",0.00104786654371699,2
"<{Triamcinolone},{Fluticasone},{Gentamicin}>",0.00104786654371699,3
"<{Mometasone},{Betamethasone},{Fluticasone}>",0.00104786654371699,3
"<{Methotrexate},{Triamcinolone},{Ketoconazole},{Fluticasone}>",0.00104786654371699,4
"<{Fluticasone},{Mometasone},{Fluocinonide}>",0.00104786654371699,3
"<{Methotrexate},{Fluocinolone},{Fluocinonide}>",0.00104786654371699,3
"<{Methotrexate},{Calcipotriene},{Fluocinonide}>",0.00104786654371699,3
"<{Clobetasol},{Ketoconazole},{Fluocinolone}>",0.00104786654371699,3
"<{Methotrexate},{Adalimumab},{Triamcinolone},{Etanercept}>",0.00104786654371699,4
"<{Fluticasone},{Clobetasol},{Desonide}>",0.00104786654371699,3
"<{Triamcinolone},{Betamethasone},{Ciclopirox}>",0.00104786654371699,3
"<{Adalimumab},{Triamcinolone},{Calcipotriene-Betamethasone}>",0.00104786654371699,3
"<{Etanercept},{Triamcinolone},{Calcipotriene}>",0.00104786654371699,3
"<{Calcitriol},{Betamethasone}>",0.00104786654371699,2
"<{Mometasone},{Azathioprine}>",0.00104786654371699,2
"<{Ketoconazole},{Methotrexate},{Apremilast}>",0.00104786654371699,3
"<{Methotrexate},{Ciclopirox},{Adalimumab}>",0.00104786654371699,3
"<{Triamcinolone},{Methotrexate},{Etanercept},{Adalimumab}>",0.00104786654371699,4
"<{Infliximab-Dyyb}>",0.00103389498980077,1
"<{Triamcinolone,Betamethasone}>",0.00103389498980077,2
"<{Triamcinolone,Fluticasone}>",0.00103389498980077,2
"<{Ustekinumab},{Secukinumab},{Triamcinolone}>",0.00103389498980077,3
"<{Clobetasol},{Ustekinumab},{Triamcinolone}>",0.00103389498980077,3
"<{Methotrexate},{Etanercept},{Tacrolimus}>",0.00103389498980077,3
"<{Fluticasone},{Betamethasone},{Tacrolimus}>",0.00103389498980077,3
"<{Triamcinolone},{Ustekinumab},{Secukinumab}>",0.00103389498980077,3
"<{Triamcinolone},{Ketoconazole},{Secukinumab}>",0.00103389498980077,3
"<{Fluticasone},{Ketoconazole},{Secukinumab}>",0.00103389498980077,3
"<{Fluticasone},{Fluocinonide},{Secukinumab}>",0.00103389498980077,3
"<{Adalimumab},{Certolizumab},{Secukinumab}>",0.00103389498980077,3
"<{Methotrexate},{Triamcinolone},{Nicotine}>",0.00103389498980077,3
"<{Methotrexate},{Fluticasone},{Nicotine}>",0.00103389498980077,3
"<{Etanercept},{Mycophenolate}>",0.00103389498980077,2
"<{Hydrocortisone},{Mycophenolate}>",0.00103389498980077,2
"<{Etanercept},{Hydrocortisone},{Methotrexate}>",0.00103389498980077,3
"<{Hydrocortisone},{Infliximab}>",0.00103389498980077,2
"<{Apremilast},{Triamcinolone},{Hydrocortisone}>",0.00103389498980077,3
"<{Mometasone},{Methotrexate},{Hydrocortisone}>",0.00103389498980077,3
"<{Clobetasol},{Fluticasone},{Gentamicin}>",0.00103389498980077,3
"<{Triamcinolone},{Ciclopirox},{Fluticasone}>",0.00103389498980077,3
"<{Clobetasol},{Tacrolimus},{Fluticasone}>",0.00103389498980077,3
"<{Methotrexate},{Triamcinolone},{Hydrocortisone},{Fluticasone}>",0.00103389498980077,4
"<{Calcipotriene},{Clobetasol},{Fluticasone}>",0.00103389498980077,3
"<{Triamcinolone},{Flurandrenolide}>",0.00103389498980077,2
"<{Hydrocortisone},{Triamcinolone},{Fluocinolone}>",0.00103389498980077,3
"<{Clobetasol},{Fluocinonide},{Fluocinolone}>",0.00103389498980077,3
"<{Triamcinolone},{Apremilast},{Etanercept}>",0.00103389498980077,3
"<{Betamethasone},{Adalimumab},{Etanercept}>",0.00103389498980077,3
"<{Methotrexate},{Clobetasol,Calcipotriene}>",0.00103389498980077,3
"<{Fluticasone},{Methotrexate},{Triamcinolone},{Clobetasol}>",0.00103389498980077,4
"<{Methotrexate},{Adalimumab},{Fluticasone},{Clobetasol}>",0.00103389498980077,4
"<{Adalimumab},{Clobetasol},{Ciclopirox}>",0.00103389498980077,3
"<{Clobetasol},{Fluticasone},{Calcipotriene-Betamethasone}>",0.00103389498980077,3
"<{Clobetasol},{Calcipotriene},{Calcipotriene-Betamethasone}>",0.00103389498980077,3
"<{Methotrexate},{Calcipotriene-Betamethasone},{Betamethasone}>",0.00103389498980077,3
"<{Adalimumab},{Ketoconazole},{Betamethasone}>",0.00103389498980077,3
"<{Fluticasone},{Calcipotriene},{Betamethasone}>",0.00103389498980077,3
"<{Methotrexate},{Adalimumab},{Clobetasol},{Betamethasone}>",0.00103389498980077,4
"<{Fluticasone},{Fluocinonide},{Apremilast}>",0.00103389498980077,3
"<{Methotrexate},{Fluticasone},{Triamcinolone},{Adalimumab}>",0.00103389498980077,4
"<{Apremilast},{Clobetasol},{Adalimumab}>",0.00103389498980077,3
"<{Triamcinolone,Fluocinolone}>",0.00101992343588454,2
"<{Etanercept},{Secukinumab},{Ustekinumab}>",0.00101992343588454,3
"<{Fluticasone},{Methotrexate},{Ustekinumab}>",0.00101992343588454,3
"<{Methotrexate},{Nicotine},{Triamcinolone}>",0.00101992343588454,3
"<{Calcipotriene},{Fluticasone},{Triamcinolone}>",0.00101992343588454,3
"<{Clobetasol},{Desonide},{Triamcinolone}>",0.00101992343588454,3
"<{Adalimumab},{Certolizumab},{Triamcinolone}>",0.00101992343588454,3
"<{Clobetasol},{Hydrocortisone},{Tacrolimus}>",0.00101992343588454,3
"<{Etanercept},{Ustekinumab},{Secukinumab}>",0.00101992343588454,3
"<{Clobetasol},{Fluocinonide},{Mometasone}>",0.00101992343588454,3
"<{Triamcinolone},{Calcipotriene-Betamethasone},{Methotrexate}>",0.00101992343588454,3
"<{Fluticasone},{Fluocinolone},{Methotrexate}>",0.00101992343588454,3
"<{Fluticasone},{Ciclopirox},{Methotrexate}>",0.00101992343588454,3
"<{Sulfacetamide},{Ketoconazole}>",0.00101992343588454,2
"<{Adalimumab},{Secukinumab},{Ketoconazole}>",0.00101992343588454,3
"<{Fluticasone},{Apremilast},{Ketoconazole}>",0.00101992343588454,3
"<{Clobetasol},{Etanercept},{Ketoconazole}>",0.00101992343588454,3
"<{Etanercept},{Triamcinolone},{Ixekizumab}>",0.00101992343588454,3
"<{Betamethasone},{Secukinumab},{Ixekizumab}>",0.00101992343588454,3
"<{Calcitriol},{Hydrocortisone}>",0.00101992343588454,2
"<{Adalimumab},{Apremilast},{Hydrocortisone}>",0.00101992343588454,3
"<{Triamcinolone},{Fluocinonide},{Halobetasol}>",0.00101992343588454,3
"<{Etanercept},{Triamcinolone},{Halobetasol}>",0.00101992343588454,3
"<{Clobetasol},{Ketoconazole},{Halobetasol}>",0.00101992343588454,3
"<{Fluocinolone},{Triamcinolone},{Fluticasone}>",0.00101992343588454,3
"<{Triamcinolone},{Clobetasol},{Methotrexate},{Fluticasone}>",0.00101992343588454,4
"<{Methotrexate},{Secukinumab},{Fluocinonide}>",0.00101992343588454,3
"<{Betamethasone},{Methotrexate},{Fluocinonide}>",0.00101992343588454,3
"<{Methotrexate},{Triamcinolone},{Clobetasol},{Fluocinonide}>",0.00101992343588454,4
"<{Clobetasol},{Hydrocortisone},{Fluocinolone}>",0.00101992343588454,3
"<{Fluticasone},{Fluocinonide},{Fluocinolone}>",0.00101992343588454,3
"<{Adalimumab},{Betamethasone},{Etanercept}>",0.00101992343588454,3
"<{Apremilast},{Adalimumab},{Etanercept}>",0.00101992343588454,3
"<{Apremilast},{Adalimumab},{Clobetasol}>",0.00101992343588454,3
"<{Desonide},{Ciclopirox}>",0.00101992343588454,2
"<{Fluticasone},{Adalimumab},{Certolizumab}>",0.00101992343588454,3
"<{Clobetasol},{Secukinumab},{Calcipotriene}>",0.00101992343588454,3
"<{Fluticasone},{Adalimumab},{Calcipotriene}>",0.00101992343588454,3
"<{Etanercept},{Hydrocortisone},{Betamethasone}>",0.00101992343588454,3
"<{Clobetasol},{Calcipotriene-Betamethasone},{Betamethasone}>",0.00101992343588454,3
"<{Methotrexate},{Calcipotriene-Betamethasone},{Apremilast}>",0.00101992343588454,3
"<{Ketoconazole},{Betamethasone},{Adalimumab}>",0.00101992343588454,3
"<{Etanercept},{Hydrocortisone},{Adalimumab}>",0.00101992343588454,3
"<{Fluocinonide},{Fluticasone},{Adalimumab}>",0.00101992343588454,3
"<{Clobetasol},{Fluocinolone},{Adalimumab}>",0.00101992343588454,3
"<{Ustekinumab},{Clobetasol},{Triamcinolone}>",0.00100595188196831,3
"<{Methotrexate},{Fluticasone},{Ketoconazole},{Triamcinolone}>",0.00100595188196831,4
"<{Fluocinolone},{Clobetasol},{Triamcinolone}>",0.00100595188196831,3
"<{Methotrexate},{Fluocinonide},{Tacrolimus}>",0.00100595188196831,3
"<{Adalimumab},{Mometasone},{Secukinumab}>",0.00100595188196831,3
"<{Methotrexate},{Calcipotriene-Betamethasone},{Secukinumab}>",0.00100595188196831,3
"<{Adalimumab},{Ketoconazole},{Secukinumab}>",0.00100595188196831,3
